compound,aurl,log(kappa),spacegroup_relax,agl_debye,agl_gruneisen,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K,agl_vibrational_entropy_300K_atom,agl_vibrational_free_energy_300K_atom,agl_bulk_modulus_static_300K,agl_bulk_modulus_isothermal_300K
N4Re2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/N2Re1_ICSD_187442,1.507125589,127,698,2.16901,14.1397,13.9399,2.20E-05,0.15852,49.7266,367.262,362.072
Ba1Ni1Sn3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ba1Ni1Sn3_ICSD_58662,0.336353649,107,215.959,2.28525,15.3878,14.641,7.30E-05,0.440881,-52.8316,49.1685,46.7822
B6Dy1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/B6Dy1_ICSD_150623,1.02299304,221,519.95,1.63463,18.4986,18.1847,3.50E-05,0.222248,22.0099,172.13,169.21
Zn44Zr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Zn22Zr1_ICSD_653518,-0.01226806,227,345.145,2.31234,138.705,129.81,9.62E-05,0.324772,-15.1381,66.6376,62.364
Er1Se1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Er1Se1_ICSD_53418,0.586912341,225,201.033,2.15884,6.0672,5.87315,4.98E-05,0.456817,-57.8336,78.8597,76.3375
Cs6Ni2O4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cs3Ni1O2_ICSD_424578,-0.311381765,136,171.929,2.23058,38.5288,35.4758,0.00012407,0.504814,-72.7518,27.3577,25.1899
Al4Y8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Al1Y2_ICSD_58211,0.609645625,62,296.975,1.62563,35.1058,34.3341,4.56E-05,0.356455,-25.7108,53.699,52.5187
Dy3Pd3Tl3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Dy1Pd1Tl1_ICSD_103353,-0.077393899,189,162.947,2.29846,27.6608,26.6247,5.54E-05,0.510782,-74.5941,77.9024,74.9844
As1Ga1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/As1Ga1_ICSD_107946,0.903218085,216,312.888,2.23918,5.96342,5.69934,6.79E-05,0.346301,-22.3528,56.7739,54.2597
Cu4Dy4In2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cu2Dy2In1_ICSD_627148,0.17717564,127,207.02,2.01376,30.3891,29.3268,5.90E-05,0.449156,-55.4324,66.718,64.3858
Pd3Y1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Pd3Y1_ICSD_105743,0.719213581,221,301.875,2.33982,11.8129,11.4324,4.69E-05,0.353649,-24.7855,114.858,111.159
Ni1Sn1Th1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ni1Sn1Th1_ICSD_105367,0.789290145,216,244.988,2.14199,8.93618,8.71584,3.89E-05,0.405335,-41.5589,90.811,88.5719
Hf6Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Hf3Si2_ICSD_53041,0.988616473,127,361.948,1.8334,28.3852,27.9557,2.78E-05,0.307236,-9.1508,141.949,139.801
As4Dy4Pd4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/As1Dy1Pd1_ICSD_656672,0.417883372,62,281.912,2.23955,35.5757,34.508,4.55E-05,0.370524,-30.3223,102.906,99.8172
Te2Ti2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Te1Ti1_ICSD_104194,0.180128744,63,183.054,2.0701,12.3334,11.7934,7.19E-05,0.483245,-66.0722,45.047,43.0747
Pd3Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Pd3Zr1_ICSD_185643,0.830607272,221,333.913,2.3688,11.6046,11.3063,3.68E-05,0.328106,-16.2646,157.208,153.167
Cu2Er1Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Cu2Er1Si2_ICSD_106845,0.947700295,139,404.162,2.1201,14.1858,13.7563,4.86E-05,0.28243,-0.474194,107.943,104.675
Ge4Rh4Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ge1Rh1Y1_ICSD_637723,0.551452438,62,329.974,2.1314,34.7885,33.9641,3.76E-05,0.330903,-17.2067,118.988,116.168
Hg2Pb2Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Hg1Pb1Sr1_ICSD_602710,0.012824575,186,151.997,2.31232,19.1009,17.794,0.000102911,0.535822,-82.2988,31.0568,28.9318
Ga8Nb10,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ga4Nb5_ICSD_103837,0.774324958,193,423.069,1.99893,49.9084,49.0535,2.89E-05,0.269872,4.02868,154.655,152.006
Se2V2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Se1V1_ICSD_169871,0.765377189,194,331.979,2.10883,11.7925,11.3233,6.31E-05,0.331266,-17.3289,68.3179,65.5996
H4In4O8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/H1In1O2_ICSD_166257,0.637469715,205,538.785,2.12241,42.5378,41.174,5.17E-05,0.214932,24.9337,153.727,148.798
Cd1Se1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd1Se1_ICSD_181026,0.590642357,225,226.885,2.27351,6.13752,5.84207,7.26E-05,0.428666,-48.9771,56.0046,53.3086
Ge4Pt2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ge2Pt1_ICSD_43684,0.529162046,58,285.094,2.46153,17.8704,17.2436,4.85E-05,0.368758,-29.746,115.002,110.968
As1Th1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/As1Th1_ICSD_44072,0.800059642,221,208.982,2.04841,5.98808,5.86121,3.47E-05,0.445256,-54.2077,93.2972,91.3205
Dy1Mg3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Dy1Mg3_ICSD_103324,0.709174949,225,282.1,1.75916,11.9836,11.5078,7.71E-05,0.37186,-30.758,38.2184,36.7012
Fe2V6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Fe1V3_ICSD_634028,0.663299418,223,379.963,1.92851,22.5791,22.2046,2.90E-05,0.295421,-5.05126,200.517,197.192
Er1P2Ru2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Er1P2Ru2_ICSD_602113,1.16396896,139,456.058,2.18578,13.6732,13.4175,2.89E-05,0.252138,10.5392,183.145,179.72
Ho2Si2Ti2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Ho1Si1Ti1_ICSD_88117,0.91139787,129,359.029,1.9679,17.2071,16.7969,4.10E-05,0.309684,-9.99349,90.5935,88.4336
O2Rb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCI/O2Rb2_ICSD_180560,0.166773388,71,225.945,2.13608,12.711,11.6995,0.000132345,0.43508,-51.0033,29.6067,27.2509
Au1Mg1Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Au1Mg1Sn1_ICSD_159391,0.329918314,216,205.939,2.49887,9.34489,8.80632,8.01E-05,0.454534,-57.1188,56.7137,53.4452
Pd8Si4Tb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Pd2Si1Tb1_ICSD_648866,0.264957058,62,280.902,2.22341,47.32,46.0186,4.19E-05,0.37104,-30.4909,120.576,117.26
Pd2Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Pd2Zr1_ICSD_186413,0.627111761,139,253.975,2.20891,8.90245,8.69345,3.59E-05,0.395619,-38.445,143.386,140.02
Ce1O2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ce1O2_ICSD_156250,1.143002302,225,449.91,2.09258,8.23808,8.07565,3.19E-05,0.2555,9.29017,178.377,174.86
Bi6Tb10,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Bi3Tb5_ICSD_617164,0.126462605,193,187.011,2.06415,48.6006,47.1188,5.01E-05,0.474965,-63.498,58.3797,56.5997
As4Cu2Y2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/As2Cu1Y1_ICSD_412550,0.703314597,129,348.933,2.07126,23.2023,22.495,5.01E-05,0.31778,-12.7637,86.3118,83.6807
F6S1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/F6S1_ICSD_214,0.530408468,229,472.069,2.11815,19.4611,18.6802,6.51E-05,0.246373,12.6988,77.3618,74.2575
In3Th1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/In3Th1_ICSD_59550,0.300086553,221,182.941,2.29088,12.2753,11.7915,5.87E-05,0.482085,-65.7118,60.3757,57.9965
Ce2O8Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ce1O4Si1_ICSD_92040,0.817810541,141,540.919,2.05868,31.4108,30.815,3.12E-05,0.213358,25.5696,180.507,177.084
N1V1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/N1V1_ICSD_169820,2.003236433,187,987.18,2.02843,3.71838,3.67672,1.87E-05,0.0951183,86.7245,310.05,306.577
Au4In2Tb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Au2In1Tb2_ICSD_658837,0.093820772,127,182.087,2.22827,30.5446,29.4796,5.32E-05,0.482272,-65.77,73.584,71.0183
Dy1Ni2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Dy1Ni2Si2_ICSD_630020,0.974599188,139,410.967,2.05202,14.0431,13.7048,3.98E-05,0.277316,1.34975,133.225,130.016
La1Pb3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/La1Pb3_ICSD_104691,0.103259657,221,134.968,2.14909,12.3957,11.8868,6.56E-05,0.560776,-89.9426,44.4486,42.6238
Al16Hf6Os7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al16Hf6Os7_ICSD_608133,0.445482771,225,341.013,1.94578,83.1074,81.7044,2.92E-05,0.321556,-14.0479,162.912,160.161
H6Li2Pt1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/H6Li2Pt1_ICSD_236283,0.8123183,225,569.858,1.82257,24.0457,22.7745,0.000101203,0.203099,29.7788,77.7608,73.6496
Pd8Sc16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Pd1Sc2_ICSD_648809,0.189591366,227,294.972,1.92301,70.5083,68.7207,4.47E-05,0.358479,-26.377,81.3863,79.3229
As1Dy1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/As1Dy1_ICSD_187520,1.161712306,225,281.992,1.86107,5.88014,5.74893,4.06E-05,0.369296,-29.9216,74.9837,73.3105
Au1Mn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Au1Mn2_ICSD_58548,0.424587654,139,210.103,2.13432,9.21268,8.79551,7.13E-05,0.447556,-54.9301,69.652,66.4981
Pb3Pr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Pb3Pr1_ICSD_105600,0.239161785,221,151.958,2.17177,12.3718,11.8562,6.57E-05,0.529954,-80.4967,48.0844,46.0808
Ir4P8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Ir1P2_ICSD_174234,0.994452216,14,498.106,2.23582,32.1219,31.5305,2.79E-05,0.231795,18.2685,192.475,188.931
La1Se1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/La1Se1_ICSD_183943,0.697263352,225,219.969,2.12785,6.02326,5.8477,4.64E-05,0.433327,-50.45,65.6479,63.7345
Hf4O12Sr4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Hf1O3Sr1_ICSD_164622,0.732447641,63,477.945,2.0481,54.2185,53.1003,3.41E-05,0.241355,14.598,159.68,156.387
O1Zn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/O1Zn1_ICSD_163381,1.213004801,225,491.029,1.99823,5.43362,5.27859,4.87E-05,0.235793,16.7249,162.571,157.932
Au8Ga4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Au2Ga1_ICSD_58459,-0.445407881,36,165.884,3.05132,38.6479,35.5137,9.23E-05,0.51449,-75.7374,84.0826,77.2639
Hf1S2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Hf1S2_ICSD_182677,1.217057337,164,368.979,1.88153,8.53248,8.36601,3.50E-05,0.30303,-7.6979,85.4015,83.7354
Mg24N16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Mg3N2_ICSD_408145,0.644088847,206,735.767,1.93011,92.8226,90.435,4.56E-05,0.147925,54.9993,105.257,102.55
Er4Pt4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Er1Pt1_ICSD_630978,0.2908023,62,188.99,2.0915,24.1053,23.5454,3.75E-05,0.47095,-62.2476,108.26,105.746
Ba4Ge8S20,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ba2Ge4S10_ICSD_66868,0.016782712,227,304.922,2.13208,95.0875,91.3937,6.23E-05,0.351833,-24.1854,50.6521,48.6845
Ag2Al1Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ag2Al1Sc1_ICSD_57333,0.239457148,225,231.045,2.30859,12.2427,11.6729,6.89E-05,0.424175,-47.5554,76.0256,72.4873
Cd4O8Rb8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Cd1O2Rb2_ICSD_62054,-0.307330182,60,215.957,2.21737,62.911,58.6005,0.000107384,0.444183,-53.8704,40.105,37.3571
Cd2Lu4S8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd1Lu2S4_ICSD_37410,0.289889822,227,250.053,1.86302,41.714,40.6223,4.75E-05,0.400446,-39.9939,65.9351,64.2096
O6Sn2Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/O3Sn1Sr1_ICSD_153532,0.763975758,140,490.157,2.31156,27.3271,26.4208,4.91E-05,0.23676,16.3533,123.246,119.159
H1Li1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/H1Li1_ICSD_157495,0.955048584,225,744.365,1.6045,4.95908,4.51679,0.00020209,0.147524,55.2036,30.6707,27.9353
Cu7Hf6Zn16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu7Hf6Zn16_ICSD_627923,0.093411178,225,288.893,2.12358,86.3119,83.235,5.73E-05,0.365005,-28.5187,101.151,97.5447
Br3Cs1Hg1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Br3Cs1Hg1_ICSD_24479,-0.462897767,221,121.043,2.55675,16.9036,14.8986,0.000166238,0.60388,-103.083,19.7116,17.3736
Ba1H3Li1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ba1H3Li1_ICSD_416463,0.77240533,221,419.072,1.75978,14.8644,13.7139,0.000156248,0.278195,1.03503,34.2714,31.6188
K1O3U1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/K1O3U1_ICSD_44521,1.01782187,221,408.067,1.94634,14.0034,13.7202,3.50E-05,0.278822,0.81122,127.492,124.914
B2N2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/B1N1_ICSD_186248,1.900348008,194,1244.94,1.6702,5.77078,5.72616,1.56E-05,0.0619594,115.912,193.336,191.841
Cl6Rb2Se1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl6Rb2Se1_ICSD_26692,0.08911348,225,249.807,2.17847,28.4026,26.1711,0.000126381,0.408932,-42.7081,24.3507,22.4375
Mo2O12Rh4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Mo1O6Rh2_ICSD_200014,0.670880128,136,543.991,2.22262,47.1105,46.1492,3.11E-05,0.212197,26.0403,227.281,222.643
La4Pb2Pd4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/La2Pb1Pd2_ICSD_99190,0.064424293,127,184.022,2.18787,30.5173,29.4674,5.36E-05,0.479272,-64.8377,65.5267,63.2722
Ca4O12Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ca1O3Si1_ICSD_240466,0.832356883,62,756.838,2.07278,45.4534,44.5256,3.35E-05,0.142465,57.8219,202.806,198.667
H4Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/H2Sr1_ICSD_163573,0.564384332,194,363.224,1.72798,17.9731,16.8182,0.000129949,0.311948,-10.7706,38.4219,35.953
B2N2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/B1N1_ICSD_186249,1.903660167,187,1245.79,1.66837,5.76271,5.71833,1.56E-05,0.0618259,116.058,191.653,190.177
Ge2Ir3La1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ge2Ir3La1_ICSD_424816,0.925749776,191,338.091,2.27303,17.2617,16.9257,2.89E-05,0.324051,-14.8939,173.645,170.264
Ni2Tb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ni1Tb1_ICSD_646875,0.525798658,63,209.963,1.8267,12.0377,11.7207,4.88E-05,0.44448,-53.9636,77.3089,75.2736
Al4Sc2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al2Sc1_ICSD_186475,1.134317386,227,571.049,1.92655,15.5427,15.1515,4.44E-05,0.201729,30.3494,81.9683,79.9054
Nb8Ni2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Nb4Ni1Si1_ICSD_76559,1.037657529,124,466.921,1.88178,32.4449,32.0255,2.31E-05,0.246448,12.6708,185.563,183.164
Ag1Br1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ag1Br1_ICSD_157536,-0.196308046,225,134.109,2.53447,6.66971,5.94932,0.000151558,0.575065,-94.3067,30.601,27.2959
Na4Pd2Se4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Na2Pd1Se2_ICSD_644936,-0.024148806,36,234.126,2.26668,31.1139,29.1753,9.51E-05,0.423099,-47.2142,44.0149,41.2726
Be1Se1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Be1Se1_ICSD_183374,1.293570259,216,440.862,1.80429,5.57472,5.41169,5.52E-05,0.261317,7.14549,71.4469,69.3575
Ca24N16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ca3N2_ICSD_50991,0.238427512,206,449.134,1.90284,111.344,107.818,5.68E-05,0.256964,8.74825,67.2598,65.13
Hg33K3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Hg11K1_ICSD_410566,-1.927628767,221,53.9148,2.6434,119.042,107.97,8.01E-05,1.02341,-229.445,64.6505,58.6375
La2Sn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/La1Sn1_ICSD_423421,0.596306736,63,217.994,2.08268,12.0614,11.7004,4.88E-05,0.435469,-51.1262,53.6398,52.0346
Lu1Ru2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Lu1Ru2Si2_ICSD_642559,1.044053455,139,392.058,2.03334,14.0538,13.8081,2.90E-05,0.287801,-2.37601,166.616,163.704
Cs4Na8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Cs1Na2_ICSD_627052,-0.881298883,194,90.9868,1.62668,43.4769,35.8762,0.000390018,0.691283,-129.563,3.72677,3.07525
As4Ni4S4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/As1Ni1S1_ICSD_20309,0.572739203,198,407.875,2.18426,34.0818,32.9596,5.15E-05,0.280104,0.353695,106.662,103.15
Rh6Te4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Rh3Te2_ICSD_650451,0.341830057,63,287.055,2.5889,29.6796,28.7116,4.26E-05,0.36598,-28.838,136.221,131.778
Ca1O3Ti1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ca1O3Ti1_ICSD_153174,1.335118758,221,733.176,1.99003,11.5432,11.3295,3.16E-05,0.14874,54.5843,164.107,161.069
Os1V1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Os1V1_ICSD_150935,1.309606749,221,406.977,2.44452,5.60647,5.49171,2.82E-05,0.279715,0.492502,234.52,229.719
V1Zn3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/V1Zn3_ICSD_106240,0.782597305,221,280.026,1.52215,11.7508,11.5004,4.67E-05,0.36994,-30.1319,91.3718,89.4247
Al6Pt6Zr6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al1Pt1Zr1_ICSD_156266,0.495580412,190,317.944,2.03216,52.0751,51.1321,3.00E-05,0.338898,-19.8871,150.611,147.884
Cl8Cu8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cl1Cu1_ICSD_78271,-0.356516727,205,231.844,2.39754,51.2099,46.7386,0.000128538,0.428871,-49.0422,44.8814,40.9626
Rh6W2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Rh3W1_ICSD_105970,0.971619529,194,403.013,2.2777,22.3264,21.9911,2.22E-05,0.281229,-0.0470375,273.813,269.7
C2In2Ti4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C1In1Ti2_ICSD_161963,1.210179352,194,557.897,1.95154,20.7176,20.3426,3.14E-05,0.206382,28.419,140.357,137.816
Al3Hf4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Al3Hf4_ICSD_608072,1.129070872,191,360.942,1.74004,19.8961,19.5756,3.12E-05,0.307818,-9.35129,113.154,111.331
Ge4Th2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ge2Th1_ICSD_56046,0.703083211,65,271.008,2.09678,17.7541,17.3073,4.06E-05,0.38,-33.4042,85.4277,83.2777
Fe1H6Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Fe1H6Sr2_ICSD_632211,0.645792539,225,477.243,1.8661,25.4372,23.9826,0.00010718,0.244925,13.2451,57.9835,54.6676
As4Os2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/As2Os1_ICSD_42610,1.108280813,58,423.071,2.28211,16.6946,16.3552,3.01E-05,0.270179,3.91768,166.15,162.772
Al1Ni1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al1Ni1_ICSD_150607,1.255453423,221,501.175,2.08682,5.39289,5.25096,4.29E-05,0.231109,18.5351,150.302,146.346
Rh4Th2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Rh2Th1_ICSD_105948,0.154713001,194,177.995,2.18732,18.0752,17.6967,3.23E-05,0.486004,-66.9287,135.9,133.054
Ag1Dy1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ag1Dy1_ICSD_150538,0.591538731,221,187.941,2.06213,6.12433,5.88954,6.31E-05,0.474611,-63.3877,56.4472,54.2832
Au1Ga2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Au1Ga2_ICSD_150958,-0.11744245,225,153.916,2.6105,9.69538,8.89483,0.000108507,0.533165,-81.4831,55.0488,50.5035
N8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/N1_ICSD_426956,0.6056013,205,498.925,1.81375,21.4946,21.0218,4.11E-05,0.23186,18.2436,63.44,62.0446
Rh4Si4Ta4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Rh1Si1Ta1_ICSD_90435,0.916684984,62,418.999,2.09121,33.2382,32.7506,2.36E-05,0.271727,3.3582,226.716,223.39
Hf4Re8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Hf1Re2_ICSD_150512,0.510945609,194,239.97,1.98359,35.2628,34.8864,1.80E-05,0.407959,-42.3975,254.421,251.705
Er6Ru4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Er3Ru2_ICSD_106615,0.372438806,176,207.021,1.82846,29.9072,29.3175,3.63E-05,0.447387,-54.8772,90.552,88.7664
K2Mg5Sn3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/K2Mg5Sn3_ICSD_421342,0.032247962,139,225.114,1.99789,31.1344,29.2318,0.000105537,0.432198,-50.0938,27.2276,25.5638
Al3Ho1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Al3Ho1_ICSD_57914,1.031578109,221,415.1,2.09195,11.36,10.9548,5.81E-05,0.276215,1.7441,73.6311,71.0048
Co4Sb12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Co1Sb3_ICSD_76122,0.42101295,204,310.933,2.32389,47.3198,45.6135,5.30E-05,0.347302,-22.6851,75.6443,72.9167
Er1Ru2Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Er1Ru2Si2_ICSD_106608,1.087085422,139,407.041,2.03359,13.9617,13.7208,2.86E-05,0.278881,0.790127,165.462,162.607
C8Gd4Mo4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/C2Gd1Mo1_ICSD_617947,0.901949554,62,485.93,1.95177,42.9631,42.2992,2.67E-05,0.237326,16.1363,199.576,196.492
Au2K2Se2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Au1K1Se1_ICSD_40759,-0.041927066,63,171.024,2.33847,19.1683,17.7403,0.000110854,0.505995,-73.1166,29.6227,27.4159
Au1Y1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Au1Y1_ICSD_188182,0.668142606,221,199.016,2.09711,6.0596,5.87558,4.86E-05,0.459305,-58.6121,77.3793,75.0295
Ca3Ir4Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/Ca3Ir4Si4_ICSD_95788,0.533507691,217,311.024,2.08083,32.0049,31.3268,3.44E-05,0.344801,-21.8545,129.825,127.074
Al6B4Ru8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Al3B2Ru4_ICSD_43844,0.895899676,123,559.035,2.04845,46.4826,45.7395,2.63E-05,0.205913,28.6127,231.974,228.266
Nb5O9Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Nb5O9Sr2_ICSD_71859,0.912063619,123,569.861,2.04825,41.0996,40.3883,2.86E-05,0.201476,30.4554,188.713,185.447
Be26Ca2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Be13Ca1_ICSD_58692,1.253594822,226,1182.23,1.59614,43.1404,42.4295,3.53E-05,0.0678725,109.752,96.1424,94.5581
Al16Hf6Pt7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al16Hf6Pt7_ICSD_608140,0.50040939,225,371.918,2.08544,82.5468,80.774,3.48E-05,0.301033,-7.00561,144.062,140.968
Au4Ho10Sb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Au2Ho5Sb1_ICSD_156953,-0.025579966,140,166.971,1.98283,48.6141,47.2876,4.67E-05,0.502352,-71.9912,67.7369,65.8887
Rh4Si4Zr4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Rh1Si1Zr1_ICSD_650356,0.904017301,62,456.975,2.07182,32.7365,32.19,2.72E-05,0.25174,10.6874,176.426,173.481
Cu4Si4Ti4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Cu1Si1Ti1_ICSD_629204,0.672773722,62,490.915,2.32032,32.7917,31.6994,4.94E-05,0.236597,16.4158,120.717,116.696
